ufn,fish_species,stom_proc_date,microscope_hours,stom_weight_full,stom_weight_empty,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,sex,count,length_max,length_min,length_avg,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,,1,0.8,0.8,0.8,1,0.1,0.154,<1,N,
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,,Corycaeidae,Ditrichocorycaeus,anglicus,,,7,1.1,0.8,0.95,1,0.1,0.154,<1,N,
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,Harpacticidae,Harpacticus,,,,3,1.4,1.3,1.35,1,0.1,0.154,1 to 2,N,
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,3,3.6,3.2,3.4,1,2.8,4.312,2 to 5,N,
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,2,2.9,2.8,2.85,1,1,1.54,2 to 5,N,
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,13,2.5,1.9,2.2,2,4.5,6.93,2 to 5,N,
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,8,1.4,1.3,1.35,1,0.5,0.77,1 to 2,N,
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,18,1.5,1,1.25,2,1,1.54,1 to 2,N,
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Caprellidae,Caprella,californica,,,1,2,2,2,1,0.1,0.154,2 to 5,N,
U3763,Pink,2018-07-30,4,265.4,149.7,54.1,83.314,25-50%,37.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,245,3.3,2.4,2.85,2,28.6,44.044,2 to 5,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Oregoniidae,Oregonia,gracilis,Zoea_II,,1,5,5,5,1,0.4,0.616,2 to 5,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,,1,2.4,2.4,2.4,2,0.5,0.77,2 to 5,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,3,1.7,0.3,1,3,0.1,0.154,1 to 2,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,,,,,,,4,2,0.9,1.45,1,0.9,1.386,1 to 2,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,,,1,1.5,1.5,1.5,3,0.3,0.462,1 to 2,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Isopoda,,,,,,Juvenile,,1,1.1,1.1,1.1,1,0.1,0.154,1 to 2,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,5,0.9,0.7,0.8,1,0.1,0.154,<1,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,,Corycaeidae,Ditrichocorycaeus,anglicus,,,3,1.1,1,1.05,1,0.1,0.154,1 to 2,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,14,2.7,1.8,2.25,2,6.3,9.702,2 to 5,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,F,3,1.9,1.6,1.75,1,0.6,0.924,1 to 2,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Microcalanus,pygmaeus_pusillus,,,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,3,1.1,0.8,0.95,2,0.1,0.154,1 to 2,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,Harpacticidae,Harpacticus,,,,80,1.6,1.2,1.4,1,14,21.56,1 to 2,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,,,,,,39,1.8,0.7,1.25,1,2.8,4.312,1 to 2,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,15,2.4,1.9,2.15,2,0.3,0.462,2 to 5,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,,,,,,,,,,1,1.6,1.2,1.4,3,0.3,0.462,1 to 2,N,
U3768,Pink,2018-07-31,4,187.7,136,22.4,34.496,0-25%,12.5,,,,,,,,,,Digested_food,,,,1,1,0.5,0.75,4,2.9,4.466,<1,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Chromista,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,,,,,,,,,2,0.4,0.4,0.4,1,0.1,0.154,<1,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Corophiidae,Monocorophium,,,,1,6,4.3,5.15,1,1.4,2.156,2 to 5,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Caprellidae,Caprella,,,,2,6,6,6,1,2.9,4.466,5 to 10,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Calyptopis,,2,2.2,2,2.1,1,0.1,0.154,2 to 5,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,7,1.4,1.2,1.3,3,0.6,0.924,1 to 2,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,1,0.7,0.7,0.7,1,0.1,0.154,<1,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,,Corycaeidae,Ditrichocorycaeus,anglicus,,,33,1.1,0.8,0.95,1,1.2,1.848,<1,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,1,2.5,2.5,2.5,1,0.7,1.078,2 to 5,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,F,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,11,2.5,2.2,2.35,2,4,6.16,2 to 5,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,6,1.8,1.2,1.5,2,0.3,0.462,1 to 2,N,
U3769,Pink,2018-08-01,2,206.5,156.9,13.7,21.098,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,77,2.4,1.4,1.9,2,7.5,11.55,2 to 5,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Chordata,Verbrata,Actinopterygii,,Pleuronectiformes,,,Pleuronectidae,Pleuronichthys,coenosus,Egg,,1,1.5,1.5,1.5,1,1.2,1.848,1 to 2,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,1,1.5,1.5,1.5,3,0.5,0.77,1 to 2,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,9,2,0.3,1.15,3,0.6,0.924,1 to 2,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,,,1,2.3,2.3,2.3,3,0.5,0.77,2 to 5,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Molt,,5,3.2,2.3,2.75,1,2.1,3.234,2 to 5,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,,,,,,2,1.5,1.3,1.4,1,0.3,0.462,1 to 2,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,12,2.6,1.9,2.25,2,7.4,11.396,2 to 5,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,16,2.6,1.9,2.25,3,7.4,11.396,2 to 5,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,9,1.9,1,1.45,2,0.4,0.616,1 to 2,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,7,2.8,1.9,2.35,2,0.1,0.154,2 to 5,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,,,,,,,,,,Digested_food,,,,1,0.7,0.4,0.55,4,2.9,4.466,<1,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Mollusca,,Gastropoda,Heterobranchia,Pteropoda,,,,,,Veliger,,1,0.5,0.5,0.5,1,0.1,0.154,<1,N,
U3764,Pink,2018-08-01,2,156.9,112.6,44.3,68.222,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,1,2.5,2.5,2.5,1,0.7,1.078,2 to 5,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,,,,,,,,,,Glass,,Object,,1,2.4,2.4,2.4,0,0.4,0.616,2 to 5,N,"transparent, irregular"
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,,,,,,Pupae,,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,,,,,,Pupae,,4,5,2.4,3.7,1,7.6,11.704,2 to 5,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Annelida,,Polychaeta,Sedentaria,Spionida,Spioniformia,,Spionidae,,,Nectochaete,,6,1.3,1,1.15,1,0.1,0.154,1 to 2,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,Pseudevadne,tergestina,,,1,0.7,0.7,0.7,1,0.1,0.154,<1,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Calyptopis,,1,0.8,0.8,0.8,2,0.1,0.154,<1,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,2,4,2.5,3.25,1,0.4,0.616,2 to 5,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,5,0.3,0.2,0.25,3,0.1,0.154,<1,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,,1,1,1,1,2,0.1,0.154,1 to 2,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,,,,,,,1,1.7,1.7,1.7,2,0.1,0.154,1 to 2,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,6,0.8,0.7,0.75,1,0.1,0.154,<1,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,,,1,1.4,1.4,1.4,1,0.8,1.232,1 to 2,N,Barnacle with shell piece on it
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,Harpacticidae,Harpacticus,,,,5,1.5,1.2,1.35,1,0.5,0.77,1 to 2,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,F,2,1.8,1.6,1.7,1,0.1,0.154,1 to 2,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,1,2.7,2.7,2.7,1,0.7,1.078,2 to 5,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,,,,6,3,2.6,2.8,2,4.2,6.468,2 to 5,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,5,1.6,1.1,1.35,3,1.4,2.156,2 to 5,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,68,2.4,1.9,2.15,2,4.2,6.468,2 to 5,N,
U3766,Pink,2018-08-02,3,153.6,114.2,23.4,36.036,25-50%,37.5,,,,,,,,,,Digested_food,,,,1,2.3,2.1,2.2,4,0.4,0.616,2 to 5,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Caprellidae,Caprella,,,,1,8.1,8.1,8.1,2,2,3.08,5 to 10,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Corophiidae,Monocorophium,,,,1,7.5,5.7,6.6,2,2,3.08,5 to 10,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,,,,,,,1,1.9,1.9,1.9,1,0.1,0.154,1 to 2,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,,,,,,,1,3.2,3.2,3.2,3,0.4,0.616,2 to 5,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Pinnotheridae,Pinnixa,,Megalopa,,1,1.8,1.8,1.8,1,1.5,2.31,1 to 2,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Oregoniidae,Oregonia,gracilis,Zoea_II,,1,5,5,5,1,2.1,3.234,2 to 5,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,Harpacticidae,Harpacticus,,,,19,1.6,1.2,1.4,1,2.6,4.004,1 to 2,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,,,,,,6,1,0.8,0.9,1,0.3,0.462,<1,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,F,1,1.6,1.6,1.6,1,0.1,0.154,1 to 2,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,10,2,1.4,1.7,2,0.9,1.386,1 to 2,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,1,2.4,2.4,2.4,1,0.4,0.616,2 to 5,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,15,2.5,2,2.25,2,4.6,7.084,2 to 5,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,2,2.4,1.4,1.9,2,0.1,0.154,2 to 5,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,,,,,,,,,,Digested_food,,,,1,0.9,0.5,0.7,4,2.3,3.542,<1,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,1,0.3,0.2,0.25,3,0.1,0.154,<1,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,Corophiida,Aoridae,Aoroides,columbiae,,,1,2.4,2.4,2.4,1,0.4,0.616,2 to 5,N,
U3770,Pink,2018-08-03,3,194.8,136.5,14.9,22.946,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,,Corycaeidae,Ditrichocorycaeus,anglicus,,,1,0.6,0.6,0.6,2,0.1,0.154,<1,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,,,,,,,,,,Detritus,,,,3,1.1,0.9,1,1,0.1,0.154,<1,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Anomura,Paguridae,Pagurus,ochotensis,Megalopa,,3,3,2.4,2.7,1,3.1,4.774,2 to 5,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,7,0.8,0.7,0.75,1,0.4,0.616,<1,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,,Corycaeidae,Ditrichocorycaeus,anglicus,,,1,0.8,0.8,0.8,1,0.1,0.154,<1,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,2,1.6,1.4,1.5,2,0.1,0.154,1 to 2,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,1,3.5,3.5,3.5,1,0.8,1.232,2 to 5,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,8,2.5,2.2,2.35,2,1.7,2.618,2 to 5,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,,,,,,39,1,0.6,0.8,1,1.7,2.618,<1,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,Harpacticidae,Harpacticus,,,,98,1.5,1.1,1.3,1,16.9,26.026,1 to 2,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,8,2.4,1.4,1.9,2,0.1,0.154,2 to 5,N,
U3771,Pink,2018-08-03,2,251.9,173.9,20.9,32.186,0-25%,12.5,,,,,,,,,,Digested_food,,,,1,0.8,0.3,0.55,4,3.4,5.236,<1,N,
U3762,Pink,2018-08-06,2,214.8,166.4,12.2,18.788,0-25%,12.5,,,,,,,,,,Porcelain,,Object,,1,1.9,1.9,1.9,0,0.2,0.308,1 to 2,N,"white, rectangular"
U3762,Pink,2018-08-06,2,214.8,166.4,12.2,18.788,0-25%,12.5,Animalia,Annelida,,Polychaeta,Sedentaria,Spionida,Spioniformia,,Spionidae,,,Nectochaete,,1,0.7,0.7,0.7,2,0.1,0.154,<1,N,
U3762,Pink,2018-08-06,2,214.8,166.4,12.2,18.788,0-25%,12.5,,,,,,,,,,Detritus,,,,1,0.4,0.4,0.4,1,0.1,0.154,<1,N,
U3762,Pink,2018-08-06,2,214.8,166.4,12.2,18.788,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,5,2.8,2.4,2.6,2,0.3,0.462,2 to 5,N,
U3762,Pink,2018-08-06,2,214.8,166.4,12.2,18.788,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Cumacea,,,,,,,,1,2.7,2.7,2.7,1,0.4,0.616,2 to 5,N,
U3762,Pink,2018-08-06,2,214.8,166.4,12.2,18.788,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,4,1.1,1,1.05,3,0.4,0.616,1 to 2,N,
U3762,Pink,2018-08-06,2,214.8,166.4,12.2,18.788,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,2,3,2.5,2.75,1,0.9,1.386,2 to 5,N,
U3762,Pink,2018-08-06,2,214.8,166.4,12.2,18.788,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,,,,2,3,2.8,2.9,2,1,1.54,2 to 5,N,
U3762,Pink,2018-08-06,2,214.8,166.4,12.2,18.788,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,3,0.8,0.6,0.7,2,0.2,0.308,<1,N,
